structure,z,L,energy_eV,energy_rel_eV
PDI-BT-COF-same_z44_L140_serr,4.4,14.0,-311586.9421522957,14.773372025112621
PDI-BT-COF-same_z44_L150_serr,4.4,15.0,-311591.31668908894,10.398835231899284
PDI-BT-COF-same_z44_L160_serr,4.4,16.0,-311593.16811031575,8.547414005093742
PDI-BT-COF-same_z44_L170_serr,4.4,17.0,-311592.11315396335,9.602370357490145
PDI-BT-COF-same_z44_L180_serr,4.4,18.0,-311592.58865067037,9.12687365047168
PDI-BT-COF-same_z44_L181_serr,4.4,18.1,-311592.5926702494,9.12285407143645
PDI-BT-COF-same_z45_L000_serr,4.5,0.0,-311598.6486985748,3.0668257460347377
PDI-BT-COF-same_z45_L010_serr,4.5,1.0,-311598.5493230109,3.1662013099412434
PDI-BT-COF-same_z45_L020_serr,4.5,2.0,-311598.3125402726,3.4029840482398868
PDI-BT-COF-same_z45_L030_serr,4.5,3.0,-311598.0406088518,3.6749154690187424
PDI-BT-COF-same_z45_L040_serr,4.5,4.0,-311597.7241298793,3.9913944415166043
PDI-BT-COF-same_z45_L050_serr,4.5,5.0,-311597.4015343531,4.313989967748057
PDI-BT-COF-same_z45_L060_serr,4.5,6.0,-311596.95412148617,4.761402834672481
PDI-BT-COF-same_z45_L070_serr,4.5,7.0,-311596.2115521379,5.503972182923462
PDI-BT-COF-same_z45_L080_serr,4.5,8.0,-311594.92970169964,6.78582262119744
PDI-BT-COF-same_z45_L090_serr,4.5,9.0,-311593.8714159196,7.844108401215635
PDI-BT-COF-same_z45_L100_serr,4.5,10.0,-311591.940300668,9.77522365283221
PDI-BT-COF-same_z45_L110_serr,4.5,11.0,-311588.76332654565,12.952197775186505
PDI-BT-COF-same_z45_L120_serr,4.5,12.0,-311591.78999216005,9.9255321607925
PDI-BT-COF-same_z45_L130_serr,4.5,13.0,-311591.7122668624,10.003257458447479
PDI-BT-COF-same_z45_L140_serr,4.5,14.0,-311589.3609103483,12.354613972536754
PDI-BT-COF-same_z45_L150_serr,4.5,15.0,-311592.65504119877,9.060483122069854
PDI-BT-COF-same_z45_L160_serr,4.5,16.0,-311594.04012251814,7.675401802698616
PDI-BT-COF-same_z45_L170_serr,4.5,17.0,-311593.22748836345,8.488035957387183
PDI-BT-COF-same_z45_L180_serr,4.5,18.0,-311593.6051757317,8.110348589136265
PDI-BT-COF-same_z45_L181_serr,4.5,18.1,-311593.6083370357,8.10718728514621
PDI-BT-COF-same_z46_L000_serr,4.6,0.0,-311598.1848472366,3.530677084228955
PDI-BT-COF-same_z46_L010_serr,4.6,1.0,-311598.10492639657,3.610597924271133
PDI-BT-COF-same_z46_L020_serr,4.6,2.0,-311597.9139328484,3.8015914724674076
PDI-BT-COF-same_z46_L030_serr,4.6,3.0,-311597.6751072526,4.040417068230454
PDI-BT-COF-same_z46_L040_serr,4.6,4.0,-311597.408657773,4.306866547849495
PDI-BT-COF-same_z46_L050_serr,4.6,5.0,-311597.1640990265,4.551425294368528
PDI-BT-COF-same_z46_L060_serr,4.6,6.0,-311596.8723876027,4.843136718147434
PDI-BT-COF-same_z46_L070_serr,4.6,7.0,-311596.35918346775,5.356340853089932
PDI-BT-COF-same_z46_L080_serr,4.6,8.0,-311595.41105903016,6.304465290682856
PDI-BT-COF-same_z46_L090_serr,4.6,9.0,-311594.6379155076,7.0776088132406585
PDI-BT-COF-same_z46_L100_serr,4.6,10.0,-311593.1811067896,8.534417531220242
PDI-BT-COF-same_z46_L110_serr,4.6,11.0,-311590.86582719634,10.849697124504019
PDI-BT-COF-same_z46_L120_serr,4.6,12.0,-311592.9776773285,8.737846992327832
PDI-BT-COF-same_z46_L130_serr,4.6,13.0,-311592.8284509327,8.887073388148565
PDI-BT-COF-same_z46_L140_serr,4.6,14.0,-311591.14385189576,10.571672425081488
PDI-BT-COF-same_z46_L150_serr,4.6,15.0,-311593.63400343613,8.081520884705242
PDI-BT-COF-same_z46_L160_serr,4.6,16.0,-311594.64951737947,7.066006941371597
PDI-BT-COF-same_z46_L170_serr,4.6,17.0,-311594.0345434718,7.68098084902158
PDI-BT-COF-same_z46_L180_serr,4.6,18.0,-311594.33768560324,7.377838717598934
PDI-BT-COF-same_z46_L181_serr,4.6,18.1,-311594.3401602449,7.375364075938705
PDI-BT-COF-same_z47_L000_serr,4.7,0.0,-311597.73955428746,3.9759700333816
PDI-BT-COF-same_z47_L010_serr,4.7,1.0,-311597.6800819337,4.035442387161311
PDI-BT-COF-same_z47_L020_serr,4.7,2.0,-311597.53523957875,4.180284742091317
PDI-BT-COF-same_z47_L030_serr,4.7,3.0,-311597.3329088704,4.382615450420417
PDI-BT-COF-same_z47_L040_serr,4.7,4.0,-311597.11208914744,4.603435173397884
PDI-BT-COF-same_z47_L050_serr,4.7,5.0,-311596.92623185465,4.789292466186453
PDI-BT-COF-same_z47_L060_serr,4.7,6.0,-311596.74288250704,4.9726418138016015
PDI-BT-COF-same_z47_L070_serr,4.7,7.0,-311596.39721872064,5.318305600201711
PDI-BT-COF-same_z47_L080_serr,4.7,8.0,-311595.7147675191,6.00075680174632
PDI-BT-COF-same_z47_L090_serr,4.7,9.0,-311595.1551421892,6.560382131661754
PDI-BT-COF-same_z47_L100_serr,4.7,10.0,-311594.0756733575,7.6398509633145295
PDI-BT-COF-same_z47_L110_serr,4.7,11.0,-311592.3919420189,9.323582301964052
PDI-BT-COF-same_z47_L120_serr,4.7,12.0,-311593.8318266195,7.883697701327037
