structure,z,L,energy_eV,energy_rel_eV
PDI-BT-COF-diff_z46_L060_incl,4.6,6.0,-155801.19989514002,1.4874538397125434
PDI-BT-COF-diff_z46_L070_incl,4.6,7.0,-155801.06883192566,1.618517054070253
PDI-BT-COF-diff_z46_L080_incl,4.6,8.0,-155800.9511676251,1.7361813546158373
PDI-BT-COF-diff_z46_L090_incl,4.6,9.0,-155800.85126612688,1.8360828528529964
PDI-BT-COF-diff_z46_L100_incl,4.6,10.0,-155800.79885058684,1.8884983928874135
PDI-BT-COF-diff_z46_L110_incl,4.6,11.0,-155800.77190453056,1.9154444491723552
PDI-BT-COF-diff_z46_L120_incl,4.6,12.0,-155800.7327529014,1.9545960783434566
PDI-BT-COF-diff_z46_L130_incl,4.6,13.0,-155800.7009369633,1.9864120164420456
PDI-BT-COF-diff_z46_L140_incl,4.6,14.0,-155800.70175134912,1.9855976306134835
PDI-BT-COF-diff_z46_L150_incl,4.6,15.0,-155800.68203721408,2.0053117656498216
PDI-BT-COF-diff_z46_L160_incl,4.6,16.0,-155800.53412629603,2.153222683700733
PDI-BT-COF-diff_z46_L162_incl,4.6,16.2,-155800.51376248742,2.173586492310278
PDI-BT-COF-diff_z47_L000_incl,4.7,0.0,-155801.538206416,1.149142563721398
PDI-BT-COF-diff_z47_L010_incl,4.7,1.0,-155801.47683083225,1.2105181474762503
PDI-BT-COF-diff_z47_L020_incl,4.7,2.0,-155801.43071794973,1.256631030002609
PDI-BT-COF-diff_z47_L030_incl,4.7,3.0,-155801.33448046574,1.3528685139899608
PDI-BT-COF-diff_z47_L040_incl,4.7,4.0,-155801.25597966785,1.4313693118747324
PDI-BT-COF-diff_z47_L050_incl,4.7,5.0,-155801.15197692928,1.5353720504499506
PDI-BT-COF-diff_z47_L060_incl,4.7,6.0,-155801.0525656122,1.6347833675390575
PDI-BT-COF-diff_z47_L070_incl,4.7,7.0,-155800.94836089743,1.738988082302967
PDI-BT-COF-diff_z47_L080_incl,4.7,8.0,-155800.84615490114,1.8411940785881598
PDI-BT-COF-diff_z47_L090_incl,4.7,9.0,-155800.7511086752,1.9362403045233805
PDI-BT-COF-diff_z47_L100_incl,4.7,10.0,-155800.70204477618,1.9853042035538238
PDI-BT-COF-diff_z47_L110_incl,4.7,11.0,-155800.67491233506,2.0124366446689237
PDI-BT-COF-diff_z47_L120_incl,4.7,12.0,-155800.6416979333,2.0456510464427993
PDI-BT-COF-diff_z47_L130_incl,4.7,13.0,-155800.61514893422,2.072200045513455
PDI-BT-COF-diff_z47_L140_incl,4.7,14.0,-155800.6199705739,2.067378405830823
PDI-BT-COF-diff_z47_L150_incl,4.7,15.0,-155800.61004682712,2.0773021526110824
PDI-BT-COF-diff_z47_L160_incl,4.7,16.0,-155800.50657982667,2.180769153055735
PDI-BT-COF-diff_z47_L162_incl,4.7,16.2,-155800.49084059897,2.1965083807590418
PDI-BT-COF-diff_z48_L000_incl,4.8,0.0,-155801.32818119822,1.3591677815129515
PDI-BT-COF-diff_z48_L010_incl,4.8,1.0,-155801.28376086598,1.403588113753358
PDI-BT-COF-diff_z48_L020_incl,4.8,2.0,-155801.23165235494,1.4556966247910168
