structure,z,L,energy_eV,energy_rel_eV
cof-1_z37_L087_serr,3.7,8.7,-70445.80586264298,0.9359016451926436
cof-1_z38_L000_serr,3.8,0.0,-70446.25873580406,0.4830284841154935
cof-1_z38_L010_serr,3.8,1.0,-70446.31019407113,0.4315702170424629
cof-1_z38_L020_serr,3.8,2.0,-70446.31758952406,0.4241747641208349
cof-1_z38_L030_serr,3.8,3.0,-70446.22718840977,0.5145758784055943
cof-1_z38_L040_serr,3.8,4.0,-70446.1215980315,0.6201662566745654
cof-1_z38_L050_serr,3.8,5.0,-70446.01156041543,0.7302038727502804
cof-1_z38_L060_serr,3.8,6.0,-70445.88398665751,0.8577776306628948
cof-1_z38_L070_serr,3.8,7.0,-70445.77504268533,0.9667216028465191
cof-1_z38_L080_serr,3.8,8.0,-70445.73513915742,1.0066251307580387
cof-1_z38_L087_serr,3.8,8.7,-70445.7314747211,1.0102895670715952
cof-1_z39_L000_serr,3.9,0.0,-70446.1576527818,0.5841115063813049
cof-1_z39_L010_serr,3.9,1.0,-70446.18939042128,0.5523738668998703
cof-1_z39_L020_serr,3.9,2.0,-70446.18109354944,0.5606707387341885
cof-1_z39_L030_serr,3.9,3.0,-70446.09264164283,0.6491226453508716
cof-1_z39_L040_serr,3.9,4.0,-70445.99965883202,0.7421054561564233
cof-1_z39_L050_serr,3.9,5.0,-70445.89874123105,0.8430230571248103
cof-1_z39_L060_serr,3.9,6.0,-70445.77785205793,0.9639122302469332
cof-1_z39_L070_serr,3.9,7.0,-70445.68711450092,1.0546497872564942
cof-1_z39_L080_serr,3.9,8.0,-70445.6595085764,1.0822557117789984
cof-1_z39_L087_serr,3.9,8.7,-70445.65915885843,1.0826054297504015
cof-1_z40_L000_serr,4.0,0.0,-70446.0477659168,0.6939983713818947
cof-1_z40_L010_serr,4.0,1.0,-70446.06746103006,0.674303258114378
cof-1_z40_L020_serr,4.0,2.0,-70446.04958569848,0.6921785896993242
cof-1_z40_L030_serr,4.0,3.0,-70445.96473929207,0.7770249961031368
