z,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,8.7
3.0,100.0,100.0,100.0,69.84906143057309,55.57336015509089,69.07786806181839,72.30260839675982,68.37219986476431,18.291055139559575,0.0
3.1,100.0,100.0,67.30027492290635,46.380851851408686,45.54417098993397,65.14354947678171,72.07099908233636,68.4506074318248,28.43782212179537,14.26405022503782
3.2,100.0,79.55330501499084,43.85331759666219,34.24068729938964,42.83971092439004,66.60617585980374,76.53970437226023,73.67358115197388,41.95491161269051,31.005511546749812
3.3,78.81559261564244,56.11638291149051,32.45716894647427,30.989016547203107,46.41995312202994,72.5039306383575,84.51362355177672,82.55389159479192,57.73525322959133,49.01152402343515
3.4,59.62414698329416,44.65935255475218,30.333433478926885,34.52096868282486,55.26795288151986,82.38452052820709,95.17722204826187,94.0774985252554,75.14430235610882,67.6009177415799
3.5,50.80817565674589,41.690990530445724,35.086067354050314,43.28044350607701,68.31734408657813,95.95136518331906,100.0,100.0,93.92845629759265,86.73198883134413
3.6,49.39306854942866,44.4500507695268,44.99771865137496,56.265109989838265,84.48581657534233,100.0,100.0,100.0,100.0,100.0
3.7,53.6169163260604,51.3686867162236,58.96391865835735,72.98068481810101,100.0,100.0,100.0,100.0,100.0,100.0
3.8,61.97279822311985,61.89315659171888,76.34053870215776,93.17699978037605,100.0,100.0,100.0,100.0,100.0,100.0
3.9,73.17669401636917,75.95758312889454,96.59355516104938,100.0,100.0,100.0,100.0,100.0,100.0,100.0
4.0,87.10354911605287,93.50865608763151,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
4.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
4.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
4.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
4.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
4.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
