structure,z,L,energy_eV,energy_rel_eV
ILCOF-1_z35_L090_incl,3.5,9.0,-703.9001378401786,2.040208924623016
ILCOF-1_z35_L100_incl,3.5,10.0,-703.8614180445541,2.078928720247518
ILCOF-1_z35_L110_incl,3.5,11.0,-703.7979578038048,2.1423889609967546
ILCOF-1_z35_L120_incl,3.5,12.0,-703.7427525150932,2.197594249708345
ILCOF-1_z35_L130_incl,3.5,13.0,-703.7476328269076,2.1927139378939273
ILCOF-1_z35_L140_incl,3.5,14.0,-703.7439905131429,2.196356251658699
ILCOF-1_z35_L150_incl,3.5,15.0,-703.6907027136821,2.2496440511195033
ILCOF-1_z35_L160_incl,3.5,16.0,-703.6783356401708,2.262011124630817
ILCOF-1_z35_L170_incl,3.5,17.0,-703.6579008628778,2.2824459019237793
ILCOF-1_z35_L171_incl,3.5,17.1,-703.6570048296779,2.2833419351236444
ILCOF-1_z36_L000_incl,3.6,0.0,-705.6638715773285,0.2764751874731246
ILCOF-1_z36_L010_incl,3.6,1.0,-705.6791973390202,0.2611494257813547
ILCOF-1_z36_L020_incl,3.6,2.0,-705.4954086169676,0.44493814783402286
ILCOF-1_z36_L030_incl,3.6,3.0,-705.1185566439525,0.821790120849073
ILCOF-1_z36_L040_incl,3.6,4.0,-704.4802236834921,1.4601230813094617
ILCOF-1_z36_L050_incl,3.6,5.0,-703.964081789881,1.976264974920582
ILCOF-1_z36_L060_incl,3.6,6.0,-703.9215454837283,2.0188012810732516
ILCOF-1_z36_L070_incl,3.6,7.0,-703.9596950909793,1.9806516738223081
ILCOF-1_z36_L080_incl,3.6,8.0,-703.9581144639471,1.9822323008544345
ILCOF-1_z36_L090_incl,3.6,9.0,-703.8636986236462,2.076648141155374
ILCOF-1_z36_L100_incl,3.6,10.0,-703.8033544015987,2.1369923632029213
ILCOF-1_z36_L110_incl,3.6,11.0,-703.7359460434323,2.204400721369325
ILCOF-1_z36_L120_incl,3.6,12.0,-703.6840596806692,2.2562870841323956
ILCOF-1_z36_L130_incl,3.6,13.0,-703.675228378102,2.2651183866995552
ILCOF-1_z36_L140_incl,3.6,14.0,-703.6608827193199,2.2794640454816317
ILCOF-1_z36_L150_incl,3.6,15.0,-703.614231302773,2.3261154620286106
ILCOF-1_z36_L160_incl,3.6,16.0,-703.6024819682174,2.337864796584199
ILCOF-1_z36_L170_incl,3.6,17.0,-703.5871401466027,2.3532066181988966
ILCOF-1_z36_L171_incl,3.6,17.1,-703.586359290636,2.353987474165592
ILCOF-1_z37_L000_incl,3.7,0.0,-705.496905565816,0.4434411989856244
ILCOF-1_z37_L010_incl,3.7,1.0,-705.4777141842702,0.4626325805313627
ILCOF-1_z37_L020_incl,3.7,2.0,-705.3352774019406,0.6050693628609451
ILCOF-1_z37_L030_incl,3.7,3.0,-705.041405132199,0.8989416326026003
ILCOF-1_z37_L040_incl,3.7,4.0,-704.5182066465932,1.4221401182084037
ILCOF-1_z37_L050_incl,3.7,5.0,-704.0883099986255,1.8520367661760702
ILCOF-1_z37_L060_incl,3.7,6.0,-704.0025672376167,1.93777952718483
ILCOF-1_z37_L070_incl,3.7,7.0,-703.9742813325396,1.9660654322619848
ILCOF-1_z37_L080_incl,3.7,8.0,-703.9172137418055,2.023133022996035
ILCOF-1_z37_L090_incl,3.7,9.0,-703.8051003093366,2.135246455464994
ILCOF-1_z37_L100_incl,3.7,10.0,-703.7316308606503,2.2087159041512905
ILCOF-1_z37_L110_incl,3.7,11.0,-703.6646731896057,2.275673575195924
ILCOF-1_z37_L120_incl,3.7,12.0,-703.617253930178,2.323092834623594
ILCOF-1_z37_L130_incl,3.7,13.0,-703.5991873393765,2.341159425425076
ILCOF-1_z37_L140_incl,3.7,14.0,-703.5772406338449,2.3631061309566803
ILCOF-1_z37_L150_incl,3.7,15.0,-703.5358593996572,2.404487365144405
ILCOF-1_z37_L160_incl,3.7,16.0,-703.522813857898,2.4175329069036025
ILCOF-1_z37_L170_incl,3.7,17.0,-703.5102250197777,2.4301217450238255
ILCOF-1_z37_L171_incl,3.7,17.1,-703.5095453658859,2.430801398915719
ILCOF-1_z38_L000_incl,3.8,0.0,-705.3049409118706,0.6354058529309441
ILCOF-1_z38_L010_incl,3.8,1.0,-705.265025494651,0.6753212701505618
ILCOF-1_z38_L020_incl,3.8,2.0,-705.1542553677623,0.7860913970392858
ILCOF-1_z38_L030_incl,3.8,3.0,-704.9259597237495,1.0143870410520321
ILCOF-1_z38_L040_incl,3.8,4.0,-704.5014146201443,1.438932144657315
ILCOF-1_z38_L050_incl,3.8,5.0,-704.1427997430666,1.7975470217349994
ILCOF-1_z38_L060_incl,3.8,6.0,-704.0251844111027,1.915162353698861
ILCOF-1_z38_L070_incl,3.8,7.0,-703.9487471659969,1.9915995988046689
ILCOF-1_z38_L080_incl,3.8,8.0,-703.8537405612472,2.0866062035544246
ILCOF-1_z38_L090_incl,3.8,9.0,-703.733393677026,2.2069530877755597
ILCOF-1_z38_L100_incl,3.8,10.0,-703.6532371131641,2.287109651637479
ILCOF-1_z38_L110_incl,3.8,11.0,-703.5895010966774,2.3508456681241796
ILCOF-1_z38_L120_incl,3.8,12.0,-703.5471446062718,2.393202158529789
ILCOF-1_z38_L130_incl,3.8,13.0,-703.5233488295414,2.416997935260156
ILCOF-1_z38_L140_incl,3.8,14.0,-703.496418772529,2.44392799227262
ILCOF-1_z38_L150_incl,3.8,15.0,-703.459586332132,2.4807604326696264
ILCOF-1_z38_L160_incl,3.8,16.0,-703.4443592005468,2.495987564254733
ILCOF-1_z38_L170_incl,3.8,17.0,-703.433108415612,2.507238349189606
ILCOF-1_z38_L171_incl,3.8,17.1,-703.4325182817369,2.5078284830647135
ILCOF-1_z39_L000_incl,3.9,0.0,-705.1063958146183,0.8339509501832936
ILCOF-1_z39_L010_incl,3.9,1.0,-705.0555450172963,0.8848017475053211
ILCOF-1_z39_L020_incl,3.9,2.0,-704.9675917087524,0.9727550560492091
ILCOF-1_z39_L030_incl,3.9,3.0,-704.7882387664063,1.1521079983953086
ILCOF-1_z39_L040_incl,3.9,4.0,-704.445191072846,1.4951556919555742
ILCOF-1_z39_L050_incl,3.9,5.0,-704.1438763381632,1.7964704266383933
ILCOF-1_z39_L060_incl,3.9,6.0,-704.0047759061063,1.9355708586953142
ILCOF-1_z39_L070_incl,3.9,7.0,-703.8953516522511,2.0449951125505095
ILCOF-1_z39_L080_incl,3.9,8.0,-703.7766654874035,2.163681277398041
ILCOF-1_z39_L090_incl,3.9,9.0,-703.6550463980236,2.2853003667779603
ILCOF-1_z39_L100_incl,3.9,10.0,-703.5730305956803,2.3673161691212954
ILCOF-1_z39_L110_incl,3.9,11.0,-703.5141152362798,2.4262315285217255
ILCOF-1_z39_L120_incl,3.9,12.0,-703.4769286470445,2.463418117757101
ILCOF-1_z39_L130_incl,3.9,13.0,-703.4501042514108,2.49024251339074
ILCOF-1_z39_L140_incl,3.9,14.0,-703.4203603458463,2.5199864189552272
ILCOF-1_z39_L150_incl,3.9,15.0,-703.3876775477116,2.5526692170899423
ILCOF-1_z39_L160_incl,3.9,16.0,-703.3701139699078,2.570232794893741
ILCOF-1_z39_L170_incl,3.9,17.0,-703.3593540997064,2.5809926650952093
ILCOF-1_z39_L171_incl,3.9,17.1,-703.3588435617037,2.5815032030978955
ILCOF-1_z40_L000_incl,4.0,0.0,-704.9118013711413,1.028545393660238
ILCOF-1_z40_L010_incl,4.0,1.0,-704.8569732219564,1.0833735428451519
ILCOF-1_z40_L020_incl,4.0,2.0,-704.7845618674259,1.1557848973757245
ILCOF-1_z40_L030_incl,4.0,3.0,-704.6396552615244,1.3006915032772213
ILCOF-1_z40_L040_incl,4.0,4.0,-704.3618427090996,1.5785040557019556
ILCOF-1_z40_L050_incl,4.0,5.0,-704.1056561111178,1.834690653683765
ILCOF-1_z40_L060_incl,4.0,6.0,-703.9539792822167,1.9863674825849102
ILCOF-1_z40_L070_incl,4.0,7.0,-703.8240158352586,2.1163309295429826
ILCOF-1_z40_L080_incl,4.0,8.0,-703.6926383537694,2.2477084110321357
ILCOF-1_z40_L090_incl,4.0,9.0,-703.574585396171,2.365761368630615
ILCOF-1_z40_L100_incl,4.0,10.0,-703.4942503535179,2.4460964112836336
ILCOF-1_z40_L110_incl,4.0,11.0,-703.4409042683998,2.499442496401798
ILCOF-1_z40_L120_incl,4.0,12.0,-703.4086268112987,2.5317199535028294
ILCOF-1_z40_L130_incl,4.0,13.0,-703.3807869311333,2.5595598336682315
ILCOF-1_z40_L140_incl,4.0,14.0,-703.3499639523388,2.5903828124627353
ILCOF-1_z40_L150_incl,4.0,15.0,-703.3211320966747,2.619214668126915
ILCOF-1_z40_L160_incl,4.0,16.0,-703.3015801694924,2.638766595309221
ILCOF-1_z40_L170_incl,4.0,17.0,-703.2908402883766,2.6495064764250174
ILCOF-1_z40_L171_incl,4.0,17.1,-703.2904015777276,2.6499451870739676
