structure,z,L,energy_eV,energy_rel_eV
PDI-BT-COF-same_z48_L020_incl,4.8,2.0,-155770.47882312097,29.980104480753653
PDI-BT-COF-same_z48_L025_incl,4.8,2.5,-155769.65846929458,30.800458307145163
PDI-BT-COF-same_z48_L030_incl,4.8,3.0,-155769.01383426704,31.445093334681587
PDI-BT-COF-same_z48_L035_incl,4.8,3.5,-155768.38296797875,32.07595962297637
PDI-BT-COF-same_z48_L040_incl,4.8,4.0,-155768.12199957675,32.33692802497535
PDI-BT-COF-same_z48_L045_incl,4.8,4.5,-155768.03487328233,32.42405431938823
PDI-BT-COF-same_z48_L050_incl,4.8,5.0,-155768.0365730796,32.42235452213208
PDI-BT-COF-same_z48_L055_incl,4.8,5.5,-155768.06362811732,32.39529948440031
PDI-BT-COF-same_z48_L060_incl,4.8,6.0,-155768.05936665772,32.39956094400259
PDI-BT-COF-same_z49_L000_incl,4.9,0.0,-155797.70277180313,2.7561557985900436
PDI-BT-COF-same_z49_L005_incl,4.9,0.5,-155792.93829459543,7.520633006293792
PDI-BT-COF-same_z49_L010_incl,4.9,1.0,-155783.39486402718,17.064063574536704
PDI-BT-COF-same_z49_L015_incl,4.9,1.5,-155774.4745808249,25.98434677682235
PDI-BT-COF-same_z49_L020_incl,4.9,2.0,-155770.23921568453,30.21971191719058
PDI-BT-COF-same_z49_L025_incl,4.9,2.5,-155769.4082910572,31.05063654453261
PDI-BT-COF-same_z49_L030_incl,4.9,3.0,-155768.75558044692,31.70334715480567
PDI-BT-COF-same_z49_L035_incl,4.9,3.5,-155768.14193955602,32.31698804569896
PDI-BT-COF-same_z49_L040_incl,4.9,4.0,-155767.89471286256,32.56421473916271
PDI-BT-COF-same_z49_L045_incl,4.9,4.5,-155767.8170714828,32.64185611892026
PDI-BT-COF-same_z49_L050_incl,4.9,5.0,-155767.8303473808,32.628580220916774
PDI-BT-COF-same_z49_L055_incl,4.9,5.5,-155767.8748761555,32.58405144623248
PDI-BT-COF-same_z49_L060_incl,4.9,6.0,-155767.8988001473,32.560127454431495
PDI-BT-COF-same_z50_L000_incl,5.0,0.0,-155797.50310532842,2.955822273303056
PDI-BT-COF-same_z50_L005_incl,5.0,0.5,-155793.77085441956,6.688073182158405
PDI-BT-COF-same_z50_L010_incl,5.0,1.0,-155785.6776059863,14.781321615417255
PDI-BT-COF-same_z50_L015_incl,5.0,1.5,-155778.692451628,21.76647597370902
PDI-BT-COF-same_z50_L020_incl,5.0,2.0,-155775.92341966822,24.535507933498593
PDI-BT-COF-same_z50_L025_incl,5.0,2.5,-155775.58494322794,24.873984373785788
PDI-BT-COF-same_z50_L030_incl,5.0,3.0,-155775.13481333593,25.32411426579347
PDI-BT-COF-same_z50_L035_incl,5.0,3.5,-155774.67273839875,25.786189202975947
PDI-BT-COF-same_z50_L040_incl,5.0,4.0,-155774.44386977106,26.015057830663864
PDI-BT-COF-same_z50_L045_incl,5.0,4.5,-155774.37965074962,26.079276852105977
PDI-BT-COF-same_z50_L050_incl,5.0,5.0,-155774.401514562,26.057413039729
