z,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,8.7
3.0,100.0,100.0,100.0,65.20274892591954,35.19130725975097,84.24084988590192,100.0,100.0,32.04490991750214,1.3181282256659017
3.1,100.0,100.0,73.81409014587011,23.145211027299982,13.130462644449565,72.21271080863374,100.0,100.0,50.549652105065775,26.40651461150971
3.2,100.0,84.5164279424322,31.49112888437618,3.172497427306716,6.765439637022499,71.87542406492565,100.0,100.0,75.5028741996314,56.948386894312705
3.3,77.34808149414407,43.235740298708876,12.832463085950321,0.0,14.027339395831879,81.44837565154423,100.0,100.0,100.0,90.62108647646002
3.4,38.96519019126944,24.298003557259594,12.031349594909043,8.982765871882435,32.53935977682141,99.75063175726243,100.0,100.0,100.0,100.0
3.5,21.333247615508434,20.550807114637855,23.580899186472735,26.61573902439799,59.50139534582843,100.0,100.0,100.0,100.0,100.0
3.6,18.5030333864721,26.542212551976796,43.272904077814026,50.74840345429029,92.21824904517729,100.0,100.0,100.0,100.0,100.0
3.7,26.95072890928079,39.31739728148095,68.71237473186346,80.59745410146492,100.0,100.0,100.0,100.0,100.0,100.0
3.8,43.66249273967493,58.141056882317216,99.11547285236605,100.0,100.0,100.0,100.0,100.0,100.0,100.0
3.9,66.07028432794581,83.32655843340734,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
4.0,93.92399453072714,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
4.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
4.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
4.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
4.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
4.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
