structure,z,L,energy_eV,energy_rel_eV
PBI-COF_z35_L100_incl,3.5,10.0,-55544.607009417,0.6703985954300151
PBI-COF_z35_L110_incl,3.5,11.0,-55544.54413235653,0.7332756558971596
PBI-COF_z35_L116_incl,3.5,11.6,-55544.51011634422,0.7672916682058712
PBI-COF_z36_L000_incl,3.6,0.0,-55544.92093693621,0.3564710762220784
PBI-COF_z36_L010_incl,3.6,1.0,-55544.989355953476,0.2880520589533262
PBI-COF_z36_L020_incl,3.6,2.0,-55544.98463991632,0.2927680961074657
PBI-COF_z36_L030_incl,3.6,3.0,-55544.92147566251,0.35593234992120415
PBI-COF_z36_L040_incl,3.6,4.0,-55544.859354409455,0.4180536029743962
PBI-COF_z36_L050_incl,3.6,5.0,-55544.7990104014,0.47839761102659395
PBI-COF_z36_L060_incl,3.6,6.0,-55544.7392257135,0.5381822989293141
PBI-COF_z36_L070_incl,3.6,7.0,-55544.69347300506,0.5839350073656533
PBI-COF_z36_L080_incl,3.6,8.0,-55544.646566572,0.6308414404265932
PBI-COF_z36_L090_incl,3.6,9.0,-55544.58920028656,0.6882077258705976
PBI-COF_z36_L100_incl,3.6,10.0,-55544.53249947014,0.7449085422922508
PBI-COF_z36_L110_incl,3.6,11.0,-55544.47866526657,0.798742745857453
PBI-COF_z36_L116_incl,3.6,11.6,-55544.44913208284,0.8282759295907454
PBI-COF_z37_L000_incl,3.7,0.0,-55544.82679568732,0.45061232511216076
PBI-COF_z37_L010_incl,3.7,1.0,-55544.86948462173,0.40792339069594163
PBI-COF_z37_L020_incl,3.7,2.0,-55544.86017286751,0.41723514491604874
PBI-COF_z37_L030_incl,3.7,3.0,-55544.81208351168,0.46532450075028464
PBI-COF_z37_L040_incl,3.7,4.0,-55544.75764522179,0.5197627906381967
PBI-COF_z37_L050_incl,3.7,5.0,-55544.707396729755,0.5700112826743862
PBI-COF_z37_L060_incl,3.7,6.0,-55544.653257527556,0.6241504848730983
PBI-COF_z37_L070_incl,3.7,7.0,-55544.61055210473,0.6668559077006648
PBI-COF_z37_L080_incl,3.7,8.0,-55544.56455007027,0.7128579421623726
PBI-COF_z37_L090_incl,3.7,9.0,-55544.51288823029,0.7645197821402689
PBI-COF_z37_L100_incl,3.7,10.0,-55544.46142082304,0.8159871893876698
PBI-COF_z37_L110_incl,3.7,11.0,-55544.414158258565,0.8632497538637836
PBI-COF_z37_L116_incl,3.7,11.6,-55544.387850895415,0.889557117014192
PBI-COF_z38_L000_incl,3.8,0.0,-55544.72907709949,0.5483309129413101
PBI-COF_z38_L010_incl,3.8,1.0,-55544.75379434976,0.523613662669959
PBI-COF_z38_L020_incl,3.8,2.0,-55544.742306610024,0.5351014024054166
PBI-COF_z38_L030_incl,3.8,3.0,-55544.70757877038,0.569829242049309
PBI-COF_z38_L040_incl,3.8,4.0,-55544.66176133148,0.6156466809479753
PBI-COF_z38_L050_incl,3.8,5.0,-55544.620065983516,0.6573420289132628
PBI-COF_z38_L060_incl,3.8,6.0,-55544.57066821957,0.7067397928622086
PBI-COF_z38_L070_incl,3.8,7.0,-55544.530667584324,0.7467404281051131
PBI-COF_z38_L080_incl,3.8,8.0,-55544.486456107064,0.7909519053646363
PBI-COF_z38_L090_incl,3.8,9.0,-55544.44164553019,0.8357624822383514
PBI-COF_z38_L100_incl,3.8,10.0,-55544.39524684187,0.8821611705570831
PBI-COF_z38_L110_incl,3.8,11.0,-55544.35228428338,0.9251237290518475
PBI-COF_z38_L116_incl,3.8,11.6,-55544.32825963877,0.9491483736564987
PBI-COF_z39_L000_incl,3.9,0.0,-55544.633854216285,0.6435537961442606
PBI-COF_z39_L010_incl,3.9,1.0,-55544.6459421796,0.6314658328265068
PBI-COF_z39_L020_incl,3.9,2.0,-55544.634014212985,0.6433937994443113
PBI-COF_z39_L030_incl,3.9,3.0,-55544.61055896143,0.6668490509982803
PBI-COF_z39_L040_incl,3.9,4.0,-55544.57322004938,0.7041879630487529
PBI-COF_z39_L050_incl,3.9,5.0,-55544.53830126531,0.7391067471180577
PBI-COF_z39_L060_incl,3.9,6.0,-55544.49310555529,0.7843024571411661
PBI-COF_z39_L070_incl,3.9,7.0,-55544.4554264158,0.8219815966294846
PBI-COF_z39_L080_incl,3.9,8.0,-55544.413664444335,0.8637435680939234
PBI-COF_z39_L090_incl,3.9,9.0,-55544.37589359872,0.9015144137083553
PBI-COF_z39_L100_incl,3.9,10.0,-55544.334060406036,0.9433476063932176
PBI-COF_z39_L110_incl,3.9,11.0,-55544.29361078505,0.9837972273817286
PBI-COF_z39_L116_incl,3.9,11.6,-55544.27120952811,1.0061984843196115
PBI-COF_z40_L000_incl,4.0,0.0,-55544.54326028379,0.7341477286390727
PBI-COF_z40_L010_incl,4.0,1.0,-55544.54662058619,0.7307874262405676
PBI-COF_z40_L020_incl,4.0,2.0,-55544.53574297386,0.7416650385712273
PBI-COF_z40_L030_incl,4.0,3.0,-55544.52154184243,0.755866170002264
PBI-COF_z40_L040_incl,4.0,4.0,-55544.4919486341,0.7854593783267774
PBI-COF_z40_L050_incl,4.0,5.0,-55544.462036031844,0.8153719805850415
PBI-COF_z40_L060_incl,4.0,6.0,-55544.420734766514,0.8566732459148625
PBI-COF_z40_L070_incl,4.0,7.0,-55544.385095325364,0.8923126870649867
PBI-COF_z40_L080_incl,4.0,8.0,-55544.3462472839,0.9311607285271748
PBI-COF_z40_L090_incl,4.0,9.0,-55544.31502812566,0.9623798867687583
PBI-COF_z40_L100_incl,4.0,10.0,-55544.27721217398,1.0001958384455065
PBI-COF_z40_L110_incl,4.0,11.0,-55544.238082841446,1.03932517098292
PBI-COF_z40_L116_incl,4.0,11.6,-55544.21688609903,1.0605219134013169
