z,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,7.5
3.0,276.81180682429226,208.10188734036697,126.45960642647196,76.37343411219464,48.26572158968115,50.62864458979534,45.13101472448107,34.295547047288316,12.688508993008853
3.1,189.68851685562456,138.87347991924483,76.4707135151535,42.003065211607684,28.34750993098438,37.42964227096283,36.33287069075398,26.55947722310808,9.11989600493486
3.2,124.22946096502719,87.62749829013258,41.602326030913346,19.391015183449984,16.153939597114878,30.041633870122325,32.61214920906956,24.26750886600488,10.192995623400407
3.3,77.96266669105319,52.21960481866363,19.214850153293934,6.138383390330398,10.674708832185848,27.590938245763894,32.84942962514535,25.979424696991373,14.610245578288602
3.4,46.870184701301426,29.315981166226035,6.549759068632791,0.18249634572689377,10.94012215350481,29.66057698924648,36.266189135202886,30.737160521201975,21.38684096059926
3.5,26.86693803356986,15.453100450406648,1.2773451635015185,0.0,15.925656493560165,35.92705619538146,42.38090156473541,37.915072269744094,29.92519526631373
3.6,15.000590450750856,7.943051392498986,1.758879414330507,4.610983193737184,24.572677613158667,45.785238048265526,50.891569463262975,47.045908710611144,40.10223032849883
3.7,9.494223249508618,5.311930365333155,6.95276723343652,13.543501939481459,35.999690223691104,58.277977173686075,61.571671826825636,57.84589901199982,52.137668478642524
3.8,8.839522945458803,7.076827577129576,16.23203717717351,26.57579582868736,49.69022118276587,72.4547422275037,74.25138448203982,70.26577399783326,66.16838716170841
3.9,11.780474848417832,13.169012985575897,29.070212090689502,43.22215561547585,65.49472552498018,87.77414272627217,88.60832873190745,84.29046376692213,82.0255087127697
4.0,18.192254072690492,23.4701028293112,44.65516521202987,62.502123363814356,83.33418987371643,104.16757447455282,104.12104913585742,99.73029636237838,99.28637190708228
4.1,29.150364165136132,37.56021886609203,62.02146273593778,83.18123439223884,102.75010301967887,121.54096276872889,120.28884093119044,116.20605376859237,117.367635708426
4.2,45.503317334180686,54.59778547088919,80.46513423743295,104.08612761272377,122.6949170062018,139.339518054255,136.83279876969868,133.28388393022078,135.64600372188994
4.3,66.1224151452926,73.59599088061407,99.51526129510674,124.20362648692303,142.00593303430907,156.72510524860428,153.60179767949944,150.72074342293854,153.68117816573934
4.4,88.51889191859378,94.07384771920324,118.71300173663346,142.81189642189742,159.9952472043378,173.00217950547918,170.22331106501326,168.2560069392764,171.23992254702856
4.5,111.21796109482754,116.11855625044512,137.76978916041807,159.72645504993878,176.5454339943492,187.9476137256117,186.2380823881658,185.41446031824302,188.05901730623415
